date,iso3,country_name,commodity,conflict_intensity,freight_volatility,export_restriction_sentiment,price_shock,weather_risk
2026-02-21,AFG,Afghanistan,Rice,0.1985,0.2018,0.54,0.2603,0.5022
2026-02-21,AFG,Afghanistan,Corn,0.1723,0.4258,0.2503,0.2948,0.6081
2026-02-21,UZB,Uzbekistan,Wheat,0.0971,0.4839,0.3436,0.2941,0.6022
2026-02-21,UZB,Uzbekistan,Rice,0.5036,0.3875,0.3832,0.1965,0.2129
2026-02-21,UZB,Uzbekistan,Corn,0.1169,0.5252,0.2721,0.44,0.334
2026-02-21,TKM,Turkmenistan,Wheat,0.3143,0.3084,0.5965,0.3518,0.4017
2026-02-21,TKM,Turkmenistan,Rice,0.1039,0.3967,0.4337,0.2169,0.5227
2026-02-21,TKM,Turkmenistan,Corn,0.4802,0.4052,0.3775,0.4954,0.5049
2026-02-21,KGZ,Kyrgyzstan,Wheat,0.1362,0.2,0.2346,0.3273,0.2105
2026-02-21,KGZ,Kyrgyzstan,Rice,0.2116,0.6135,0.5983,0.6012,0.289
2026-02-21,KGZ,Kyrgyzstan,Corn,0.1756,0.3557,0.3411,0.6799,0.5847
2026-02-21,TJK,Tajikistan,Wheat,0.1821,0.2503,0.4448,0.1902,0.3815
2026-02-21,TJK,Tajikistan,Rice,0.5147,0.543,0.3181,0.6046,0.6037
2026-02-21,TJK,Tajikistan,Corn,0.2877,0.1992,0.2386,0.591,0.3681
2026-02-21,ARE,UAE,Wheat,0.156,0.5913,0.3355,0.5018,0.3962
2026-02-21,ARE,UAE,Rice,0.3536,0.3254,0.6322,0.3567,0.37
2026-02-21,ARE,UAE,Corn,0.4671,0.2467,0.4243,0.6589,0.6008
2026-02-21,QAT,Qatar,Wheat,0.2467,0.4055,0.1777,0.3329,0.2997
2026-02-21,QAT,Qatar,Rice,0.1515,0.5442,0.2666,0.2626,0.1875
2026-02-21,QAT,Qatar,Corn,0.1507,0.6604,0.655,0.4222,0.4816
2026-02-21,KWT,Kuwait,Wheat,0.3157,0.5964,0.2808,0.5629,0.4185
2026-02-21,KWT,Kuwait,Rice,0.0914,0.456,0.6143,0.4568,0.6298
2026-02-21,KWT,Kuwait,Corn,0.4044,0.6089,0.6552,0.3964,0.2979
2026-02-21,OMN,Oman,Wheat,0.3904,0.505,0.6412,0.2276,0.5717
2026-02-21,OMN,Oman,Rice,0.2961,0.5595,0.3309,0.2071,0.1948
2026-02-21,OMN,Oman,Corn,0.3014,0.6728,0.5881,0.5316,0.3238
2026-02-21,YEM,Yemen,Wheat,0.2895,0.5536,0.3208,0.4711,0.2528
2026-02-21,YEM,Yemen,Rice,0.5306,0.6578,0.3687,0.4816,0.5423
2026-02-21,YEM,Yemen,Corn,0.308,0.4012,0.3022,0.2064,0.6168
2026-02-21,BOL,Bolivia,Wheat,0.1461,0.2784,0.578,0.2208,0.3345
2026-02-21,BOL,Bolivia,Rice,0.2867,0.1786,0.3357,0.4888,0.6029
2026-02-21,BOL,Bolivia,Corn,0.5012,0.2596,0.4993,0.5477,0.4203
2026-02-21,PRY,Paraguay,Wheat,0.4033,0.3851,0.2204,0.516,0.6423
2026-02-21,PRY,Paraguay,Rice,0.1042,0.3662,0.4704,0.3714,0.2456
2026-02-21,PRY,Paraguay,Corn,0.4892,0.5147,0.556,0.3004,0.2839
2026-02-21,URY,Uruguay,Wheat,0.2681,0.6595,0.4129,0.3756,0.2213
2026-02-21,URY,Uruguay,Rice,0.2793,0.2565,0.376,0.5311,0.6674
2026-02-21,URY,Uruguay,Corn,0.221,0.4395,0.3497,0.2601,0.3914
2026-02-21,GTM,Guatemala,Wheat,0.2703,0.3659,0.3014,0.6712,0.3982
2026-02-21,GTM,Guatemala,Rice,0.0885,0.3521,0.2994,0.458,0.4184
2026-02-21,GTM,Guatemala,Corn,0.2336,0.493,0.2467,0.4553,0.3887
2026-02-21,HND,Honduras,Wheat,0.0257,0.2496,0.7218,0.3443,0.3085
2026-02-21,HND,Honduras,Rice,0.454,0.4181,0.4279,0.646,0.4229
2026-02-21,HND,Honduras,Corn,0.2739,0.6147,0.3956,0.315,0.4648
2026-02-21,SLV,El Salvador,Wheat,0.3224,0.5128,0.5046,0.3852,0.5374
2026-02-21,SLV,El Salvador,Rice,0.2518,0.594,0.7198,0.4482,0.5316
2026-02-21,SLV,El Salvador,Corn,0.3486,0.1941,0.3507,0.419,0.4503
2026-02-21,NIC,Nicaragua,Wheat,0.3895,0.4453,0.2396,0.6251,0.2583
2026-02-21,NIC,Nicaragua,Rice,0.1388,0.3642,0.6711,0.5704,0.618
2026-02-21,NIC,Nicaragua,Corn,0.4828,0.25,0.238,0.3719,0.3446
2026-02-21,CRI,Costa Rica,Wheat,0.0539,0.5691,0.5056,0.3729,0.5729
2026-02-21,CRI,Costa Rica,Rice,0.3259,0.5983,0.486,0.2563,0.654
2026-02-21,CRI,Costa Rica,Corn,0.1997,0.344,0.2512,0.5692,0.343
2026-02-21,PAN,Panama,Wheat,0.2006,0.4229,0.1946,0.3225,0.3717
2026-02-21,PAN,Panama,Rice,0.2759,0.6691,0.4652,0.5506,0.476
2026-02-21,PAN,Panama,Corn,0.2817,0.2128,0.438,0.4296,0.5238
2026-02-21,CUB,Cuba,Wheat,0.0365,0.362,0.3869,0.6121,0.6751
2026-02-21,CUB,Cuba,Rice,0.1652,0.6071,0.2275,0.2768,0.3521
2026-02-21,CUB,Cuba,Corn,0.2988,0.5773,0.6329,0.4139,0.4809
2026-02-21,DOM,Dominican Republic,Wheat,0.4272,0.4153,0.4463,0.6747,0.3637
2026-02-21,DOM,Dominican Republic,Rice,0.2673,0.4614,0.2522,0.4103,0.6502
2026-02-21,DOM,Dominican Republic,Corn,0.4409,0.3136,0.3554,0.4249,0.1819
2026-02-21,HTI,Haiti,Wheat,0.0788,0.6404,0.7009,0.5527,0.4572
2026-02-21,HTI,Haiti,Rice,0.184,0.4513,0.518,0.2906,0.3559
2026-02-21,HTI,Haiti,Corn,0.2869,0.4711,0.527,0.553,0.2848
2026-02-21,JAM,Jamaica,Wheat,0.3345,0.632,0.5536,0.4812,0.5617
2026-02-21,JAM,Jamaica,Rice,0.3109,0.1824,0.3517,0.5458,0.5746
2026-02-21,JAM,Jamaica,Corn,0.4359,0.4415,0.1948,0.35,0.1953
2026-02-21,TTO,Trinidad and Tobago,Wheat,0.1861,0.2805,0.5454,0.3817,0.3073
2026-02-21,TTO,Trinidad and Tobago,Rice,0.1857,0.4853,0.5692,0.3192,0.6054
2026-02-21,TTO,Trinidad and Tobago,Corn,0.3123,0.3742,0.3711,0.5153,0.5171
2026-02-21,BHS,Bahamas,Wheat,0.4066,0.3972,0.5436,0.6144,0.525
2026-02-21,BHS,Bahamas,Rice,0.2976,0.5279,0.2017,0.4195,0.5573
2026-02-21,BHS,Bahamas,Corn,0.4782,0.3862,0.559,0.6701,0.3641
2026-02-21,ISL,Iceland,Wheat,0.1661,0.6497,0.6066,0.2625,0.5039
2026-02-21,ISL,Iceland,Rice,0.3909,0.5794,0.1796,0.5856,0.4862
2026-02-21,ISL,Iceland,Corn,0.1816,0.3469,0.1761,0.4377,0.4287
2026-02-21,CHE,Switzerland,Wheat,0.1608,0.5668,0.4034,0.6246,0.3837
2026-02-21,CHE,Switzerland,Rice,0.1248,0.2284,0.4878,0.5712,0.1937
2026-02-21,CHE,Switzerland,Corn,0.4453,0.3829,0.7183,0.4195,0.6112
2026-02-21,AUT,Austria,Wheat,0.1241,0.2411,0.5491,0.3592,0.4565
2026-02-21,AUT,Austria,Rice,0.4317,0.2446,0.2969,0.3567,0.4424
2026-02-21,AUT,Austria,Corn,0.1718,0.4177,0.3001,0.6385,0.4926
2026-02-21,CZE,Czechia,Wheat,0.1533,0.6201,0.2661,0.6616,0.4981
2026-02-21,CZE,Czechia,Rice,0.4033,0.2031,0.6191,0.6617,0.2463
2026-02-21,CZE,Czechia,Corn,0.2359,0.3447,0.486,0.3887,0.5067
2026-02-21,HUN,Hungary,Wheat,0.2591,0.5289,0.176,0.258,0.3088
2026-02-21,HUN,Hungary,Rice,0.5023,0.4044,0.2077,0.562,0.3561
2026-02-21,HUN,Hungary,Corn,0.4643,0.5397,0.5982,0.4926,0.4774
2026-02-22,USA,United States of America,Wheat,0.2225,0.356,0.3063,0.451,0.4832
2026-02-22,USA,United States of America,Rice,0.1131,0.2135,0.4739,0.4646,0.2935
2026-02-22,USA,United States of America,Corn,0.5411,0.3926,0.3773,0.6142,0.367
2026-02-22,CAN,Canada,Wheat,0.1288,0.3841,0.5935,0.4936,0.5507
2026-02-22,CAN,Canada,Rice,0.2966,0.5345,0.2154,0.5797,0.6027
2026-02-22,CAN,Canada,Corn,0.5121,0.4848,0.2585,0.4075,0.5089
2026-02-22,MEX,Mexico,Wheat,0.2667,0.4999,0.5,0.2198,0.6613
2026-02-22,MEX,Mexico,Rice,0.1547,0.2885,0.5305,0.6816,0.4894
2026-02-22,MEX,Mexico,Corn,0.2182,0.4306,0.2724,0.4837,0.4446
2026-02-22,BRA,Brazil,Wheat,0.0771,0.5717,0.2105,0.3638,0.4555
2026-02-22,BRA,Brazil,Rice,0.3635,0.6257,0.5633,0.2693,0.2609
2026-02-22,BRA,Brazil,Corn,0.1652,0.224,0.6367,0.3978,0.5331
2026-02-22,ARG,Argentina,Wheat,0.146,0.632,0.701,0.3331,0.2743
2026-02-22,ARG,Argentina,Rice,0.3523,0.5926,0.2476,0.6732,0.5633
2026-02-22,ARG,Argentina,Corn,0.1925,0.3034,0.4198,0.6464,0.3623
2026-02-22,CHL,Chile,Wheat,0.4557,0.3211,0.1983,0.4314,0.5023
2026-02-22,CHL,Chile,Rice,0.4029,0.2811,0.4766,0.409,0.5692
2026-02-22,CHL,Chile,Corn,0.517,0.6668,0.6093,0.5786,0.2438
2026-02-22,PER,Peru,Wheat,0.2466,0.3874,0.2393,0.5078,0.6262
2026-02-22,PER,Peru,Rice,0.0851,0.4605,0.4972,0.6305,0.5963
2026-02-22,PER,Peru,Corn,0.147,0.6024,0.6746,0.4466,0.518
2026-02-22,COL,Colombia,Wheat,0.2158,0.4204,0.2031,0.5758,0.437
2026-02-22,COL,Colombia,Rice,0.348,0.4337,0.5195,0.6348,0.3924
2026-02-22,COL,Colombia,Corn,0.3969,0.6601,0.5796,0.313,0.2466
2026-02-22,VEN,Venezuela,Wheat,0.0377,0.571,0.4868,0.6125,0.3163
2026-02-22,VEN,Venezuela,Rice,0.3826,0.5626,0.204,0.5818,0.5511
2026-02-22,VEN,Venezuela,Corn,0.3421,0.2883,0.3176,0.2866,0.3537
2026-02-22,ECU,Ecuador,Wheat,0.3077,0.2681,0.2188,0.6413,0.5876
2026-02-22,ECU,Ecuador,Rice,0.3668,0.3771,0.367,0.2171,0.5664
2026-02-22,ECU,Ecuador,Corn,0.3526,0.1968,0.2128,0.6697,0.5984
2026-02-22,GBR,United Kingdom,Wheat,0.352,0.3795,0.3551,0.678,0.2687
2026-02-22,GBR,United Kingdom,Rice,0.4982,0.6364,0.2604,0.5672,0.2766
2026-02-22,GBR,United Kingdom,Corn,0.2706,0.4343,0.2518,0.3375,0.359
2026-02-22,FRA,France,Wheat,0.4296,0.5054,0.4448,0.2291,0.3645
2026-02-22,FRA,France,Rice,0.3898,0.1888,0.6212,0.275,0.2576
2026-02-22,FRA,France,Corn,0.1353,0.4836,0.4975,0.6519,0.5242
2026-02-22,DEU,Germany,Wheat,0.2292,0.5574,0.2373,0.5531,0.2194
2026-02-22,DEU,Germany,Rice,0.436,0.4103,0.2968,0.5683,0.5059
2026-02-22,DEU,Germany,Corn,0.4113,0.4866,0.2575,0.4431,0.5269
2026-02-22,ESP,Spain,Wheat,0.1387,0.3961,0.2305,0.6486,0.4888
2026-02-22,ESP,Spain,Rice,0.2664,0.5117,0.3489,0.4314,0.6513
2026-02-22,ESP,Spain,Corn,0.1169,0.2258,0.6918,0.6122,0.2405
2026-02-22,ITA,Italy,Wheat,0.1517,0.3184,0.5431,0.3565,0.23
2026-02-22,ITA,Italy,Rice,0.4733,0.2957,0.5009,0.6367,0.3753
2026-02-22,ITA,Italy,Corn,0.2169,0.3177,0.6005,0.2324,0.2811
2026-02-22,NLD,Netherlands,Wheat,0.1387,0.5682,0.3325,0.195,0.3668
2026-02-22,NLD,Netherlands,Rice,0.1215,0.6005,0.3414,0.1979,0.4772
2026-02-22,NLD,Netherlands,Corn,0.2742,0.5899,0.659,0.514,0.303
2026-02-22,BEL,Belgium,Wheat,0.255,0.4308,0.2262,0.3553,0.4813
2026-02-22,BEL,Belgium,Rice,0.1758,0.4217,0.4243,0.6477,0.5981
2026-02-22,BEL,Belgium,Corn,0.4804,0.6056,0.4305,0.3071,0.505
2026-02-22,PRT,Portugal,Wheat,0.3459,0.5679,0.5681,0.6805,0.2546
2026-02-22,PRT,Portugal,Rice,0.4794,0.4804,0.6601,0.321,0.6605
2026-02-22,PRT,Portugal,Corn,0.3822,0.4476,0.3987,0.2202,0.2217
2026-02-22,IRL,Ireland,Wheat,0.1084,0.2864,0.61,0.5423,0.4537
2026-02-22,IRL,Ireland,Rice,0.4782,0.6469,0.3028,0.5862,0.6438
2026-02-22,IRL,Ireland,Corn,0.4231,0.533,0.5457,0.6517,0.3482
2026-02-22,NOR,Norway,Wheat,0.4545,0.5566,0.6528,0.3524,0.5661
2026-02-22,NOR,Norway,Rice,0.3904,0.376,0.5243,0.6194,0.2091
2026-02-22,NOR,Norway,Corn,0.3109,0.4991,0.4508,0.5601,0.3476
2026-02-22,SWE,Sweden,Wheat,0.241,0.5135,0.6719,0.5901,0.5489
2026-02-22,SWE,Sweden,Rice,0.3899,0.5091,0.2836,0.2494,0.6539
2026-02-22,SWE,Sweden,Corn,0.4622,0.669,0.2419,0.5164,0.5736
2026-02-22,FIN,Finland,Wheat,0.1454,0.4196,0.202,0.5257,0.2183
2026-02-22,FIN,Finland,Rice,0.4695,0.3724,0.6324,0.2237,0.5106
2026-02-22,FIN,Finland,Corn,0.3876,0.3132,0.3289,0.2167,0.3543
2026-02-22,POL,Poland,Wheat,0.3367,0.449,0.4295,0.4492,0.6304
2026-02-22,POL,Poland,Rice,0.4399,0.3391,0.5458,0.4076,0.3044
2026-02-22,POL,Poland,Corn,0.4231,0.4176,0.5429,0.4705,0.2961
2026-02-22,UKR,Ukraine,Wheat,0.4846,0.6311,0.6036,0.5128,0.2752
2026-02-22,UKR,Ukraine,Rice,0.2401,0.66,0.3557,0.2574,0.2296
2026-02-22,UKR,Ukraine,Corn,0.6135,0.3558,0.4345,0.2297,0.464
2026-02-22,ROU,Romania,Wheat,0.4241,0.4677,0.5605,0.3369,0.4808
2026-02-22,ROU,Romania,Rice,0.4813,0.5652,0.6402,0.3233,0.6307
2026-02-22,ROU,Romania,Corn,0.2033,0.2764,0.6215,0.3415,0.2335
2026-02-22,GRC,Greece,Wheat,0.1137,0.3174,0.5815,0.6256,0.4961
2026-02-22,GRC,Greece,Rice,0.5186,0.3565,0.4008,0.4118,0.646
2026-02-22,GRC,Greece,Corn,0.4564,0.2874,0.6369,0.289,0.3353
2026-02-22,TUR,Turkey,Wheat,0.3307,0.6356,0.4647,0.2278,0.299
2026-02-22,TUR,Turkey,Rice,0.2723,0.5828,0.4626,0.5386,0.5581
2026-02-22,TUR,Turkey,Corn,0.1318,0.2298,0.7164,0.2708,0.3745
2026-02-22,RUS,Russia,Wheat,0.4074,0.3259,0.2503,0.6051,0.2974
2026-02-22,RUS,Russia,Rice,0.2285,0.3003,0.662,0.325,0.4783
2026-02-22,RUS,Russia,Corn,0.3875,0.2223,0.687,0.6702,0.4771
2026-02-22,KAZ,Kazakhstan,Wheat,0.4613,0.5288,0.3027,0.2655,0.2725
2026-02-22,KAZ,Kazakhstan,Rice,0.1621,0.4833,0.5677,0.596,0.4238
2026-02-22,KAZ,Kazakhstan,Corn,0.485,0.3383,0.7192,0.2464,0.2034
2026-02-22,SAU,Saudi Arabia,Wheat,0.359,0.5078,0.5491,0.4108,0.2957
2026-02-22,SAU,Saudi Arabia,Rice,0.3354,0.3616,0.4257,0.5981,0.3093
2026-02-22,SAU,Saudi Arabia,Corn,0.2138,0.3108,0.3764,0.2773,0.3991
2026-02-22,IRN,Iran,Wheat,0.0788,0.364,0.599,0.338,0.4702
2026-02-22,IRN,Iran,Rice,0.0811,0.3336,0.1857,0.3602,0.2867
2026-02-22,IRN,Iran,Corn,0.2368,0.6123,0.4522,0.3112,0.4069
2026-02-22,IRQ,Iraq,Wheat,0.3677,0.23,0.7061,0.1865,0.5449
2026-02-22,IRQ,Iraq,Rice,0.5996,0.6669,0.5341,0.4147,0.3808
2026-02-22,IRQ,Iraq,Corn,0.1915,0.5589,0.6618,0.6089,0.3883
2026-02-22,ISR,Israel,Wheat,0.1197,0.324,0.2563,0.397,0.1966
2026-02-22,ISR,Israel,Rice,0.2622,0.2496,0.3324,0.6788,0.5499
2026-02-22,ISR,Israel,Corn,0.4217,0.513,0.4055,0.608,0.2117
2026-02-22,EGY,Egypt,Wheat,0.212,0.4041,0.6619,0.6461,0.2279
2026-02-22,EGY,Egypt,Rice,0.1981,0.281,0.1932,0.4773,0.1904
2026-02-22,EGY,Egypt,Corn,0.2151,0.5125,0.2038,0.2781,0.5764
2026-02-22,DZA,Algeria,Wheat,0.4608,0.3636,0.4398,0.4335,0.444
2026-02-22,DZA,Algeria,Rice,0.5013,0.2045,0.3015,0.2471,0.3021
2026-02-22,DZA,Algeria,Corn,0.3963,0.2452,0.2331,0.6388,0.4559
2026-02-22,MAR,Morocco,Wheat,0.2641,0.1826,0.5565,0.4038,0.4951
2026-02-22,MAR,Morocco,Rice,0.4504,0.4956,0.3894,0.2529,0.6088
2026-02-22,MAR,Morocco,Corn,0.4442,0.4799,0.2957,0.2126,0.2018
2026-02-22,NGA,Nigeria,Wheat,0.198,0.501,0.723,0.5091,0.6318
2026-02-22,NGA,Nigeria,Rice,0.3856,0.3685,0.6446,0.4023,0.4458
2026-02-22,NGA,Nigeria,Corn,0.1099,0.3004,0.2713,0.3448,0.5615
2026-02-22,ETH,Ethiopia,Wheat,0.3621,0.1802,0.4607,0.505,0.2835
2026-02-22,ETH,Ethiopia,Rice,0.2469,0.5135,0.6367,0.4508,0.1933
2026-02-22,ETH,Ethiopia,Corn,0.3761,0.316,0.6278,0.3922,0.5092
2026-02-22,KEN,Kenya,Wheat,0.3093,0.5657,0.672,0.446,0.4054
2026-02-22,KEN,Kenya,Rice,0.2778,0.4068,0.2324,0.3489,0.3588
2026-02-22,KEN,Kenya,Corn,0.4651,0.2935,0.2655,0.2175,0.3235
2026-02-22,ZAF,South Africa,Wheat,0.1598,0.3732,0.2,0.5273,0.1968
2026-02-22,ZAF,South Africa,Rice,0.3478,0.405,0.4402,0.2914,0.2999
2026-02-22,ZAF,South Africa,Corn,0.3918,0.5749,0.3251,0.669,0.4832
2026-02-22,SDN,Sudan,Wheat,0.2475,0.3804,0.5616,0.3588,0.5632
2026-02-22,SDN,Sudan,Rice,0.1747,0.2335,0.2188,0.4876,0.6458
2026-02-22,SDN,Sudan,Corn,0.3937,0.3089,0.6901,0.5562,0.4642
2026-02-22,TZA,Tanzania,Wheat,0.242,0.2952,0.3187,0.5993,0.4186
2026-02-22,TZA,Tanzania,Rice,0.3866,0.5195,0.2223,0.2682,0.655
2026-02-22,TZA,Tanzania,Corn,0.2142,0.497,0.5215,0.4723,0.4322
2026-02-22,UGA,Uganda,Wheat,0.2815,0.4751,0.2342,0.5652,0.3312
2026-02-22,UGA,Uganda,Rice,0.0928,0.252,0.4968,0.3578,0.6393
2026-02-22,UGA,Uganda,Corn,0.1454,0.6254,0.4883,0.5943,0.5336
2026-02-22,GHA,Ghana,Wheat,0.324,0.5941,0.2657,0.2815,0.317
2026-02-22,GHA,Ghana,Rice,0.4094,0.4157,0.6955,0.2027,0.2287
2026-02-22,GHA,Ghana,Corn,0.175,0.5359,0.2757,0.3738,0.3871
2026-02-22,CIV,Cote d'Ivoire,Wheat,0.2218,0.435,0.2794,0.5701,0.5412
2026-02-22,CIV,Cote d'Ivoire,Rice,0.2101,0.3177,0.1944,0.6403,0.6251
2026-02-22,CIV,Cote d'Ivoire,Corn,0.3373,0.6156,0.2825,0.6512,0.3029
2026-02-22,SEN,Senegal,Wheat,0.3328,0.3972,0.3654,0.3377,0.3062
2026-02-22,SEN,Senegal,Rice,0.4421,0.2514,0.499,0.6512,0.5277
2026-02-22,SEN,Senegal,Corn,0.2166,0.2543,0.635,0.2309,0.6068
2026-02-22,MLI,Mali,Wheat,0.3281,0.4477,0.6796,0.6449,0.4528
2026-02-22,MLI,Mali,Rice,0.4109,0.1931,0.5426,0.5653,0.2311
2026-02-22,MLI,Mali,Corn,0.3807,0.3659,0.6894,0.4438,0.6585
2026-02-22,NER,Niger,Wheat,0.206,0.5842,0.6394,0.5549,0.427
2026-02-22,NER,Niger,Rice,0.0867,0.5882,0.3091,0.2463,0.4664
2026-02-22,NER,Niger,Corn,0.1648,0.1954,0.3847,0.5199,0.2705
2026-02-22,CMR,Cameroon,Wheat,0.039,0.2781,0.2661,0.5055,0.6036
2026-02-22,CMR,Cameroon,Rice,0.146,0.5257,0.6278,0.5829,0.3442
2026-02-22,CMR,Cameroon,Corn,0.1659,0.3752,0.3076,0.4988,0.5514
2026-02-22,COD,DR Congo,Wheat,0.3611,0.5591,0.2489,0.213,0.1826
2026-02-22,COD,DR Congo,Rice,0.3226,0.2647,0.41,0.2128,0.4938
2026-02-22,COD,DR Congo,Corn,0.13,0.2877,0.3089,0.3854,0.4138
2026-02-22,IND,India,Wheat,0.3091,0.3307,0.4923,0.2734,0.4876
2026-02-22,IND,India,Rice,0.4453,0.4862,0.5793,0.5459,0.4545
2026-02-22,IND,India,Corn,0.2352,0.3268,0.6738,0.2006,0.3088
2026-02-22,PAK,Pakistan,Wheat,0.2411,0.6084,0.3461,0.5296,0.2987
2026-02-22,PAK,Pakistan,Rice,0.1347,0.2667,0.3039,0.5509,0.2216
2026-02-22,PAK,Pakistan,Corn,0.2756,0.4706,0.3673,0.2115,0.3446
2026-02-22,BGD,Bangladesh,Wheat,0.122,0.5934,0.6064,0.5385,0.2631
2026-02-22,BGD,Bangladesh,Rice,0.2594,0.5591,0.5712,0.3353,0.4381
2026-02-22,BGD,Bangladesh,Corn,0.2531,0.5402,0.7117,0.5474,0.4715
2026-02-22,CHN,China,Wheat,0.0549,0.2741,0.687,0.5202,0.2188
2026-02-22,CHN,China,Rice,0.2023,0.4066,0.3931,0.4665,0.2125
2026-02-22,CHN,China,Corn,0.4613,0.6488,0.426,0.5501,0.5861
2026-02-22,MNG,Mongolia,Wheat,0.1106,0.443,0.3626,0.214,0.4356
2026-02-22,MNG,Mongolia,Rice,0.4789,0.4178,0.4277,0.2425,0.5292
2026-02-22,MNG,Mongolia,Corn,0.4735,0.5508,0.6171,0.3565,0.2056
2026-02-22,JPN,Japan,Wheat,0.4386,0.2904,0.5069,0.5891,0.541
2026-02-22,JPN,Japan,Rice,0.273,0.46,0.3627,0.2349,0.4812
2026-02-22,JPN,Japan,Corn,0.3716,0.6401,0.708,0.5454,0.5619
2026-02-22,KOR,South Korea,Wheat,0.4405,0.5353,0.6004,0.4482,0.4959
2026-02-22,KOR,South Korea,Rice,0.3951,0.2399,0.5718,0.4564,0.4091
2026-02-22,KOR,South Korea,Corn,0.364,0.5415,0.236,0.3995,0.1881
2026-02-22,PRK,North Korea,Wheat,0.4314,0.578,0.5993,0.2436,0.2737
2026-02-22,PRK,North Korea,Rice,0.4289,0.2998,0.2737,0.5336,0.3773
2026-02-22,PRK,North Korea,Corn,0.3673,0.5341,0.255,0.4855,0.3991
2026-02-22,IDN,Indonesia,Wheat,0.0392,0.4593,0.6032,0.4037,0.561
2026-02-22,IDN,Indonesia,Rice,0.2031,0.1785,0.2885,0.3524,0.5505
2026-02-22,IDN,Indonesia,Corn,0.3503,0.5054,0.3649,0.5031,0.3956
2026-02-22,PHL,Philippines,Wheat,0.003,0.4589,0.5651,0.4632,0.4434
2026-02-22,PHL,Philippines,Rice,0.2277,0.3922,0.1786,0.3159,0.5372
2026-02-22,PHL,Philippines,Corn,0.1558,0.426,0.3935,0.3391,0.2822
2026-02-22,VNM,Vietnam,Wheat,0.0575,0.4851,0.3046,0.5501,0.6174
2026-02-22,VNM,Vietnam,Rice,0.1827,0.328,0.5325,0.5134,0.2069
2026-02-22,VNM,Vietnam,Corn,0.1064,0.343,0.4719,0.4115,0.6345
2026-02-22,THA,Thailand,Wheat,0.194,0.4214,0.3429,0.19,0.3346
2026-02-22,THA,Thailand,Rice,0.3196,0.6578,0.7098,0.5219,0.5007
2026-02-22,THA,Thailand,Corn,0.3504,0.2993,0.4006,0.6779,0.4436
2026-02-22,MMR,Myanmar,Wheat,0.4196,0.2542,0.4628,0.5412,0.219
2026-02-22,MMR,Myanmar,Rice,0.2178,0.2226,0.1996,0.4874,0.4839
2026-02-22,MMR,Myanmar,Corn,0.4418,0.2964,0.6117,0.5299,0.6006
2026-02-22,MYS,Malaysia,Wheat,0.2175,0.3075,0.4192,0.3423,0.3018
2026-02-22,MYS,Malaysia,Rice,0.1926,0.2091,0.3914,0.6297,0.1741
2026-02-22,MYS,Malaysia,Corn,0.405,0.3838,0.3263,0.4243,0.5267
2026-02-22,SGP,Singapore,Wheat,0.3958,0.4041,0.3526,0.2766,0.6699
2026-02-22,SGP,Singapore,Rice,0.3915,0.336,0.7132,0.4823,0.4427
2026-02-22,SGP,Singapore,Corn,0.1119,0.3329,0.6961,0.4339,0.3259
2026-02-22,AUS,Australia,Wheat,0.4072,0.3465,0.3109,0.6615,0.2895
2026-02-22,AUS,Australia,Rice,0.3688,0.6185,0.429,0.5877,0.3699
2026-02-22,AUS,Australia,Corn,0.1092,0.4188,0.5026,0.4948,0.5018
2026-02-22,NZL,New Zealand,Wheat,0.1602,0.4123,0.5216,0.5538,0.3497
2026-02-22,NZL,New Zealand,Rice,0.282,0.5634,0.4623,0.4933,0.2209
2026-02-22,NZL,New Zealand,Corn,0.2649,0.4029,0.1768,0.4344,0.3724
2026-02-22,PNG,Papua New Guinea,Wheat,0.0644,0.5139,0.5801,0.4953,0.5245
2026-02-22,PNG,Papua New Guinea,Rice,0.3273,0.3837,0.7253,0.5389,0.5354
2026-02-22,PNG,Papua New Guinea,Corn,0.164,0.3895,0.5246,0.3635,0.5298
2026-02-22,LKA,Sri Lanka,Wheat,0.4253,0.3728,0.6314,0.4718,0.2903
2026-02-22,LKA,Sri Lanka,Rice,0.3947,0.4266,0.3068,0.2636,0.2843
2026-02-22,LKA,Sri Lanka,Corn,0.2645,0.2631,0.6183,0.5438,0.3516
2026-02-22,NPL,Nepal,Wheat,0.0494,0.5221,0.4417,0.5342,0.2118
2026-02-22,NPL,Nepal,Rice,0.092,0.4276,0.592,0.5315,0.303
2026-02-22,NPL,Nepal,Corn,0.4459,0.4694,0.6772,0.593,0.5908
2026-02-22,AFG,Afghanistan,Wheat,0.1263,0.2375,0.3767,0.6837,0.5523
2026-02-22,AFG,Afghanistan,Rice,0.4855,0.1854,0.7032,0.4713,0.1855
2026-02-22,AFG,Afghanistan,Corn,0.4993,0.2434,0.6306,0.1855,0.3306
2026-02-22,UZB,Uzbekistan,Wheat,0.4704,0.292,0.3621,0.4734,0.5568
2026-02-22,UZB,Uzbekistan,Rice,0.4596,0.2867,0.3709,0.3975,0.2131
2026-02-22,UZB,Uzbekistan,Corn,0.2536,0.3299,0.4473,0.2498,0.2571
2026-02-22,TKM,Turkmenistan,Wheat,0.2567,0.3311,0.5291,0.5136,0.4766
2026-02-22,TKM,Turkmenistan,Rice,0.4019,0.4973,0.6458,0.6552,0.468
2026-02-22,TKM,Turkmenistan,Corn,0.5032,0.6466,0.7117,0.5344,0.6143
